Configuration,DetailedConfiguration,Run,TotalDeliveries,AvgDeliveryTime,DeliveryTimeSD,AvgEarnings,EarningsSD,AvgDeliveriesPerCourier,DeliveriesPerCourierSD,CourierUtilization,WaitingPercentage,SearchingPercentage,EarningsPerHour,OnTheFlyJobs,MemoryJobs,JobTypeRatio,AvgJobsPerCourier,JobsPerCourierSD
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2519,"947.8325","1738.4978","28368.4784","9521.6581","839.6667","340.6367","0.2644","29.924","0","3546.0598",0,"2520","0","839.6667","340.6367"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2597,"274.5518","469.235","26494.0562","2433.1641","865.6667","176.1628","0.3402","32.6466","1.3005","3311.757",50,"2548","0.0196","865.6667","176.1628"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2542,"858.1098","1823.6456","29441.6203","5510.1368","847.3333","163.4024","0.5306","25.8372","1.1798","3680.2025",30,"2514","0.0119","847.3333","163.4024"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2642,"268.9977","309.0901","34914.5914","609.3199","880.6667","8.3865","0.24","13.5066","0.4518","4364.3239",7,"2636","0.0027","880.6667","8.3865"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2463,"2912.8782","5422.7369","31916.2586","7521.0895","821","189.7709","0.8549","21.4444","0.669","3989.5323",15,"2451","0.0061","821","189.7709"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2476,"2045.1405","3224.9685","32478.4956","3738.2927","825.3333","73.187","0.051","19.3819","0.7836","4059.812",19,"2457","0.0077","825.3333","73.187"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2686,"67.0987","54.7144","28639.461","375.7314","895.3333","10.0167","0.4316","26.3133","1.5494","3579.9326",26,"2661","0.0098","895.3333","10.0167"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2631,"511.2391","1024.5913","29305.9382","2578.6387","877","88.476","0.5718","25.713","1.4861","3663.2423",34,"2599","0.0131","877","88.476"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2619,"216.2852","347.6936","25522.6432","1872.1272","873","91.3291","0.8275","33.3441","2.6007","3190.3304",67,"2554","0.0262","873","91.3291"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2608,"296.6392","983.8467","27059.1306","2790.8561","869.3333","105.5715","0.6843","30.4985","1.3009","3382.3913",38,"2572","0.0148","869.3333","105.5715"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2509,"3376.1016","8290.5005","28852.7152","3441.9781","836.3333","61.24","0.4232","29.6539","1.0019","3606.5894",37,"2473","0.015","836.3333","61.24"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2628,"261.3265","427.3526","24922.0093","2142.1725","876","83","0.018","35.7365","1.2249","3115.2512",51,"2577","0.0198","876","83"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2502,"3969.5468","6625.125","34398.7614","2587.7358","834","50.8626","0.2847","14.4279","0.8117","4299.8452",7,"2497","0.0028","834","50.8626"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2551,"1146.1031","2056.2255","31573.4709","850.3302","850.3333","51.3939","0.3342","20.816","0.63","3946.6839",19,"2534","0.0075","850.3333","51.3939"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2581,"1171.8551","2497.917","28295.9447","711.4083","860.3333","23.8607","0.5643","29.4008","1.0432","3536.9931",37,"2546","0.0145","860.3333","23.8607"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2544,"494.8377","848.8253","29311.8108","3320.4038","848","117.6053","0.0739","26.5486","1.1223","3663.9764",27,"2517","0.0107","848","117.6053"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2513,"261.9785","490.8901","26003.3629","1257.9871","837.6667","115.8203","0.3374","35.6343","0.9271","3250.4204",0,"2483","0","837.6667","115.8203"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2600,"854.7058","1658.1349","30940.2343","653.9923","866.6667","13.2791","0.4616","22.7365","0.902","3867.5293",0,"2572","0","866.6667","13.2791"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2619,"283.9763","314.9715","35368.5111","864.0335","873","2.6458","0.5273","12.5378","0.2894","4421.0639",0,"2612","0","873","2.6458"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2530,"1423.2628","2423.2895","32824.4244","1033.7099","843.3333","22.1886","0.3464","19.0617","1.0031","4103.0531",0,"2505","0","843.3333","22.1886"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2519,"1513.3914","2604.6278","33490.2114","2848.9809","839.6667","108.5465","0.2806","17.0421","0.6786","4186.2764",0,"2506","0","839.6667","108.5465"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2586,"65.3349","54.8942","27861.2573","216.3881","862","1","0.3295","27.9035","1.9298","3482.6572",0,"2561","0","862","1"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2644,"891.1055","1644.7749","28918.2781","1942.1193","881.3333","64.5006","0.2548","26.0833","1.7701","3614.7848",0,"2608","0","881.3333","64.5006"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2622,"181.2796","275.2052","25063.5756","1139.1737","874","58.2323","0.4997","33.8422","3.3183","3132.9469",0,"2550","0","874","58.2323"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2560,"237.4668","576.4191","26904.5441","1023.496","853.3333","32.4705","0.4162","30.2265","1.8735","3363.068",0,"2507","0","853.3333","32.4705"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2287,"2279.0691","7270.4532","27299.1728","850.468","762.3333","105.6993","0.4073","33.4869","0.902","3412.3966",0,"2259","0","762.3333","105.6993"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2615,"277.2073","434.6495","25200.8632","1990.9718","871.6667","89.3663","0.2213","34.4132","1.8337","3150.1079",0,"2541","0","871.6667","89.3663"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2591,"2432.9525","3961.423","35253.335","1363.7523","863.6667","77.8867","0.3264","12.5922","0.4873","4406.6669",0,"2580","0","863.6667","77.8867"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2496,"1506.3337","2642.0454","31103.0439","2630.7269","832","69.9357","0.2768","21.7002","0.853","3887.8805",0,"2468","0","832","69.9357"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2620,"1088.4061","2362.2545","28411.5303","1303.559","873.3333","64.3843","0.1969","29.4383","0.8781","3551.4413",0,"2574","0","873.3333","64.3843"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2633,"538.0851","936.2791","30088.06","412.8187","877.6667","9.5044","0.5683","24.5586","1.113","3761.0075",0,"2614","0","877.6667","9.5044"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2614,"307.9904","500.3259","26837.2375","6363.102","871.3333","365.8064","0.2288","34.5154","0.0039","3354.6547",0,"2613","0","871.3333","365.8064"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2530,"2326.6103","4558.4684","29882.497","8527.0036","843.3333","276.8435","0.5211","26.0482","0","3735.3121",0,"2532","0","843.3333","276.8435"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2529,"210.2183","240.8069","33388.6124","732.3255","843","1","0.358","17.5733","0","4173.5766",0,"2530","0","843","1"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2292,"3392.7766","6715.7136","29697.053","9576.1425","764","237.291","0.7","27.6593","0","3712.1316",0,"2294","0","764","237.291"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2386,"3306.7008","6389.1736","31750.2315","6800.6468","795.3333","242.2237","0.6865","22.2103","0","3968.7789",0,"2389","0","795.3333","242.2237"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2524,"62.7203","53.2577","27662.7261","259.0233","841.3333","2.0817","0.1561","30.5108","0","3457.8408",0,"2525","0","841.3333","2.0817"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2581,"440.7431","821.3441","28341.1971","7333.4037","860.3333","371.2362","0.0943","29.4672","0","3542.6496",0,"2581","0","860.3333","371.2362"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2535,"1845.8489","3967.5536","24387.7936","13002.434","845","324.7599","0.7336","38.8233","0","3048.4742",0,"2537","0","845","324.7599"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2191,"62.9694","63.3315","22361.6859","373.3259","730.3333","2.3094","0.1439","42.9988","0","2795.2107",0,"2191","0","730.3333","2.3094"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2012,"7268.3767","15487.5669","24119.4947","6476.4919","670.6667","202.6927","0.2169","42.2955","0.076","3014.9368",0,"2010","0","670.6667","202.6927"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,1275,"49.1624","67.3571","12889.6384","340.1221","425","2.6458","0","67.2542","0","1611.2048",0,"1275","0","425","2.6458"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2365,"3036.1721","6268.999","32581.5289","6005.1862","788.3333","210.1555","0.5069","19.7342","0","4072.6911",0,"2366","0","788.3333","210.1555"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2295,"3896.5621","7920.5623","28083.7042","10103.3588","765","193.1243","0.1881","30.0313","0","3510.463",0,"2296","0","765","193.1243"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2192,"151.8873","267.9422","24370.0016","5245.1043","730.6667","144.9149","0.0039","39.8341","0","3046.2502",0,"2192","0","730.6667","144.9149"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2529,"1831.6212","3976.4187","28727.7475","9025.8804","843","331.6881","0.5143","29.0602","0","3590.9684",0,"2530","0","843","331.6881"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2489,"622.3957","2089.1481","25676.9792","2975.9783","829.6667","157.9947","0.2898","36.4579","0.689","3209.6224",0,"2469","0","829.6667","157.9947"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2530,"1617.0976","2912.6577","29540.1203","3913.8504","843.3333","86.4947","0.1463","26.7215","0.1478","3692.515",0,"2523","0","843.3333","86.4947"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2606,"329.6899","481.0109","34708.8257","254.0783","868.6667","7.5056","0.0336","14.5567","0","4338.6032",0,"2606","0","868.6667","7.5056"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2429,"2586.8254","4733.3741","31819.0311","4421.542","809.6667","111.3119","0.4032","22.2658","0.3519","3977.3789",0,"2423","0","809.6667","111.3119"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2517,"2743.317","4878.7204","33510.5027","2626.7824","839","78.7147","0.3205","17.4144","0.3268","4188.8128",0,"2514","0","839","78.7147"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2688,"69.2188","63.8897","28991.4397","780.4011","896","1","0.0102","26.8557","0.3264","3623.93",0,"2683","0","896","1"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2680,"643.6776","1164.9549","29602.9059","534.6557","893.3333","96.9347","0.6046","25.8167","0.3769","3700.3632",0,"2678","0","893.3333","96.9347"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2554,"202.6402","405.2952","24499.1397","4456.7326","851.3333","176.3812","0.0313","37.8723","0.674","3062.3925",0,"2538","0","851.3333","176.3812"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2592,"1565.4228","5490.953","26867.1035","1062.9795","864","59.8582","0.2171","32.135","0.3364","3358.3879",0,"2586","0","864","59.8582"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2496,"1727.7985","3874.5298","29052.9987","4386.9015","832","79.0506","0.3634","29.5868","0.6285","3631.6248",0,"2482","0","832","79.0506"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2594,"341.8924","566.276","24675.2404","775.382","864.6667","9.8658","0.4628","36.4861","0.9977","3084.405",0,"2570","0","864.6667","9.8658"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2464,"2683.0037","4288.4084","34645.7378","338.6779","821.3333","34.0783","0.1323","14.1678","0.5486","4330.7172",0,"2461","0","821.3333","34.0783"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2513,"1429.38","2615.6354","30881.666","2584.2149","837.6667","19.7569","0.5228","22.7022","0.213","3860.2083",0,"2508","0","837.6667","19.7569"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2468,"1139.9186","3498.2524","26913.8669","932.3689","822.6667","33.3816","0.5646","33.6242","0.2087","3364.2334",0,"2456","0","822.6667","33.3816"
