Configuration,DetailedConfiguration,Run,TotalDeliveries,AvgDeliveryTime,DeliveryTimeSD,AvgEarnings,EarningsSD,AvgDeliveriesPerCourier,DeliveriesPerCourierSD,CourierUtilization,WaitingPercentage,SearchingPercentage,EarningsPerHour,OnTheFlyJobs,MemoryJobs,JobTypeRatio,AvgJobsPerCourier,JobsPerCourierSD
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2565,"76.5193","68.4047","15229.4697","802.6211","427.5","22.2778","0.1931","22.6302","39.0367","3807.3674",767,"1799","0.4263","427.5","22.2778"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2539,"86.0335","80.6798","17023.4914","905.3574","423.1667","31.5177","0.3084","21.7982","35.8243","4255.8728",580,"1960","0.2959","423.1667","31.5177"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2658,"90.3664","96.9871","17367.499","636.1593","443","19.0683","0.2021","24.3356","32.7743","4341.8748",641,"2018","0.3176","443","19.0683"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2579,"104.6844","134.0643","17302.2523","685.6834","429.8333","16.8454","0.4764","22.7423","34.2616","4325.5631",568,"2015","0.2819","429.8333","16.8454"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2561,"57.0187","41.9536","13898.7202","989.1536","426.8333","23.8782","0.0669","15.2595","49.3439","3474.68",737,"1825","0.4038","426.8333","23.8782"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2633,"64.5082","54.5636","14311.597","813.5225","438.8333","25.2778","9.0E-4","20.2579","43.4252","3577.8992",886,"1747","0.5072","438.8333","25.2778"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2565,"58.3602","44.2101","12393.9179","695.4482","427.5","23.6114","0.2375","19.3063","48.6466","3098.4795",1144,"1422","0.8045","427.5","23.6114"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2631,"61.7754","54.5571","13637.0153","658.351","438.5","24.1143","0.184","21.2589","43.5683","3409.2538",980,"1653","0.5929","438.5","24.1143"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2590,"95.5197","109.2887","15201.1353","669.2095","431.6667","11.5873","0.2726","29.9406","32.2845","3800.2838",968,"1624","0.5961","431.6667","11.5873"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2577,"64.2806","53.1415","12355.4582","364.7995","429.5","19.1076","0.2541","20.0774","47.6115","3088.8646",1219,"1359","0.897","429.5","19.1076"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2546,"103.6929","110.0274","17471.0496","1101.1962","424.3333","19.7045","0.0013","21.1958","35.4155","4367.7624",520,"2027","0.2565","424.3333","19.7045"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2622,"95.6259","121.7391","16317.7956","955.9333","437","16.6613","0.3723","23.6136","35.1505","4079.4489",734,"1890","0.3884","437","16.6613"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2613,"79.7463","84.3454","13993.8515","1338.8885","435.5","28.2754","0.3181","25.7785","38.5912","3498.4629",1045,"1570","0.6656","435.5","28.2754"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2573,"72.857","68.8889","14491.6698","587.4543","428.8333","22.507","0.1614","23.0193","40.4348","3622.9174",822,"1752","0.4692","428.8333","22.507"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2615,"69.7977","66.94","13296.5661","269.7752","435.8333","8.0353","0.1383","24.7151","41.5293","3324.1415",0,"1468","0","435.8333","8.0353"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2610,"73.8096","72.7521","15310.6771","377.252","435","4.0988","0.1684","23.8382","37.5802","3827.6693",0,"1803","0","435","4.0988"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2589,"82.844","74.9365","17123.6517","565.4567","431.5","12.1778","0.2747","21.6973","35.5878","4280.9129",0,"1995","0","431.5","12.1778"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2551,"86.5174","87.3369","16196.7473","360.7539","425.1667","4.1191","0.2637","23.2807","36.5172","4049.1868",0,"1894","0","425.1667","4.1191"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2562,"97.4126","97.9807","17020.8013","268.619","427","6.5727","0.1575","23.2415","34.4738","4255.2003",0,"1957","0","427","6.5727"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2645,"55.1448","39.5458","14166.2813","535.0788","440.8333","2.5626","0.1007","14.4105","49.483","3541.5703",0,"1909","0","440.8333","2.5626"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2691,"66.9004","59.2337","14911.7567","521.7688","448.5","13.3679","0.324","21.0056","41.2583","3727.9392",0,"1818","0","448.5","13.3679"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2594,"59.8042","48.5917","12447.1224","492.2932","432.3333","12.3234","0.1666","19.5581","48.1771","3111.7806",0,"1427","0","432.3333","12.3234"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2605,"63.8745","57.6742","13496.9612","351.7489","434.1667","8.6583","0.1188","21.0424","44.0681","3374.2403",0,"1591","0","434.1667","8.6583"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2550,"102.822","121.9408","15116.127","800.4529","425","10.5451","0.1499","29.2112","33.141","3779.0318",0,"1554","0","425","10.5451"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2597,"62.6188","50.7277","12454.4665","381.1926","432.8333","5.8793","0.0679","21.5598","45.9799","3113.6166",0,"1410","0","432.8333","5.8793"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2530,"89.4431","88.801","17073.3891","771.9389","421.6667","7.2019","0.6166","21.2868","36.197","4268.3473",0,"1939","0","421.6667","7.2019"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2552,"87.0607","96.4051","15668.0926","446.9289","425.3333","5.5737","0.011","23.061","37.299","3917.0231",0,"1820","0","425.3333","5.5737"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2591,"79.5789","83.1752","14020.9411","337.4691","431.8333","8.1833","0.306","25.5596","38.756","3505.2353",0,"1534","0","431.8333","8.1833"
"autonomy-level=2_cooperativeness-level=1","autonomy-level=2_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2651,"69.0551","61.2919","14932.3344","376.5154","441.8333","8.3046","0.081","23.1732","39.0883","3733.0836",0,"1773","0","441.8333","8.3046"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2623,"110.4323","326.4126","13287.834","1541.3532","437.1667","6.1128","0.0447","66.0397","0.3933","3321.9585",0,"2613","0","437.1667","6.1128"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2527,"50.9505","40.5725","14910.6996","1003.5722","421.1667","4.2151","0.3372","62.4851","0","3727.6749",0,"2528","0","421.1667","4.2151"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2612,"53.1508","32.3163","17570.3544","350.8801","435.3333","0.8165","0.398","56.1352","0","4392.5886",0,"2616","0","435.3333","0.8165"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2537,"135.879","475.6277","16718.1548","1058.7709","422.8333","24.095","0.1164","58.5675","0.2124","4179.5387",0,"2534","0","422.8333","24.095"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2620,"56.3347","44.3602","17510.1419","536.9537","436.6667","14.6379","0.245","56.5559","0","4377.5355",0,"2621","0","436.6667","14.6379"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2674,"39.3384","16.7161","14450.3143","345.8138","445.6667","0.5164","0.0017","62.5237","0.1047","3612.5786",0,"2671","0","445.6667","0.5164"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2582,"49.7506","54.4806","13998.8687","901.0549","430.3333","4.8028","0.0119","63.9306","0.4176","3499.7172",0,"2569","0","430.3333","4.8028"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2575,"56.9355","94.0847","12222.3182","1126.104","429.1667","13.3329","0.1166","68.2643","0","3055.5796",0,"2575","0","429.1667","13.3329"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2643,"223.689","1098.7996","13584.2344","1376.9283","440.5","18.8653","0.3282","64.8243","0","3396.0586",0,"2644","0","440.5","18.8653"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2547,"207.6309","594.8588","14932.4019","662.2151","424.5","24.7609","0.1394","59.6335","3.814","3733.1005",0,"2444","0","424.5","24.7609"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2605,"216.3628","715.6934","12441.5953","514.4768","434.1667","10.4003","0.149","67.2791","0","3110.3988",0,"2606","0","434.1667","10.4003"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2637,"54.2947","29.5589","18360.7381","1602.1213","439.5","3.2094","0.552","54.3603","0","4590.1845",0,"2639","0","439.5","3.2094"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2638,"58.1403","63.9379","16332.5106","1167.7157","439.6667","20.4516","0.1829","58.6657","0","4083.1276",0,"2639","0","439.6667","20.4516"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2586,"219.2386","706.821","13706.3348","1014.0192","431","13.2665","0.2461","64.7168","0.7106","3426.5837",0,"2579","0","431","13.2665"
"autonomy-level=2_cooperativeness-level=2","autonomy-level=2_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2580,"56.926","91.2555","14688.6062","538.4697","430","10.2372","0.3829","62.9979","0","3672.1516",0,"2582","0","430","10.2372"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2622,"63.8844","73.7828","13278.5862","663.207","437","5.1769","0.1669","45.9641","21.0129","3319.6466",0,"2186","0","437","5.1769"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2639,"71.6184","81.9968","15723.9491","280.7375","439.8333","4.2151","0.2767","38.8646","21.9327","3930.9873",0,"2335","0","439.8333","4.2151"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2611,"67.6369","54.3835","17260.4251","587.1069","435.1667","4.4008","0.0012","34.3488","22.9425","4315.1063",0,"2375","0","435.1667","4.4008"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2594,"75.921","86.2293","16651.5433","362.43","432.3333","3.8816","0.2901","36.603","22.4329","4162.8858",0,"2313","0","432.3333","3.8816"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2630,"74.4529","69.8725","17283.7114","532.5728","438.3333","7.0899","0.3378","34.8603","22.4178","4320.9278",0,"2386","0","438.3333","7.0899"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2588,"44.0522","23.5174","13819.966","234.2813","431.3333","2.4221","0.2622","32.1921","32.7849","3454.9915",0,"2283","0","431.3333","2.4221"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2617,"53.5086","44.3","14402.6579","405.6229","436.1667","1.472","0.1213","39.5058","24.4032","3600.6645",0,"2272","0","436.1667","1.472"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2662,"50.0841","44.5702","12740.368","303.3206","443.6667","1.3663","0.2236","40.3951","27.2677","3185.092",0,"2234","0","443.6667","1.3663"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2595,"55.2574","70.3468","13694.8634","322.673","432.5","3.2094","0.326","40.9225","24.2888","3423.7158",0,"2230","0","432.5","3.2094"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2609,"92.7122","125.7991","15387.3596","831.9815","434.8333","9.9883","0.0473","45.4344","17.0961","3846.8399",0,"2227","0","434.8333","9.9883"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2622,"54.6247","56.4067","12384.3898","346.82","437","2","0.2035","43.6279","24.5532","3096.0974",0,"2171","0","437","2"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2571,"76.0572","77.7071","17646.6353","465.7613","428.5","2.429","0.169","35.4045","20.9286","4411.6588",0,"2337","0","428.5","2.429"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2574,"69.9013","65.1318","15917.3811","730.7017","429","2","0.3507","39.6227","20.3816","3979.3453",0,"2246","0","429","2"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2614,"75.4851","91.3167","14271.8074","243.5608","435.6667","2.7325","0.1004","44.381","19.9886","3567.9519",0,"2176","0","435.6667","2.7325"
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2539,"59.8208","53.2284","14366.4076","283.4515","423.1667","4.535","0.2108","40.7685","23.2573","3591.6019",0,"2173","0","423.1667","4.535"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2619,"73.6331","60.9229","13529.5889","1690.4618","436.5","45.1785","0.0162","7.6109","57.887","3382.3972",1261,"566","2.2279","436.5","45.1785"
